"Dest","Source","Kind","Style","SourceNum","Mode"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","5","4","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","6","5","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","7","6","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","8","7","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","9","8","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","10","9","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","11","10","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","12","11","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","13","12","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","14","13","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","15","14","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","16","15","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","17","16","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","18","17","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","19","18","kamishi_trans_second_offset0"
"¿©¿ìÇÁ·ÎÆä¼­_³²","ÇÁ·ÎÆä¼­_³²","mapped_alias","20","19","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","1","0","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","2","1","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","3","2","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","4","3","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","5","4","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","6","5","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","7","6","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","8","7","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","9","8","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","10","9","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","11","10","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","12","11","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","13","12","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","14","13","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","15","14","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","16","15","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","17","16","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","18","17","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","19","18","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_¿©","ÇÏÀÌÀ§Àúµå_¿©","mapped_alias","20","19","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","1","0","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","2","1","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","3","2","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","4","3","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","5","4","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","6","5","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","7","6","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","8","7","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","9","8","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","10","9","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","11","10","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","12","11","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","13","12","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","14","13","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","15","14","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","16","15","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","17","16","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","18","17","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","19","18","kamishi_trans_second_offset0"
"¿©¿ìÇÏÀÌÀ§Àúµå_³²","ÇÏÀÌÀ§Àúµå_³²","mapped_alias","20","19","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","1","0","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","2","1","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","3","2","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","4","3","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","5","4","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","6","5","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","7","6","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","8","7","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","9","8","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","10","9","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","11","10","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","12","11","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","13","12","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","14","13","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","15","14","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","16","15","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","17","16","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","18","17","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","19","18","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","mapped_alias","20","19","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","1","0","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","2","1","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","3","2","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","4","3","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","5","4","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","6","5","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","7","6","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","8","7","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","9","8","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","10","9","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","11","10","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","12","11","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","13","12","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","14","13","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","15","14","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","16","15","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","17","16","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","18","17","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","19","18","kamishi_trans_second_offset0"
"»çÀÚ·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","20","19","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","1","0","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","2","1","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","3","2","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","4","3","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","5","4","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","6","5","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","7","6","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","8","7","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","9","8","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","10","9","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","11","10","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","12","11","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","13","12","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","14","13","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","15","14","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","16","15","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","17","16","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","18","17","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","19","18","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_¿©","ÆÈ¶óµò_¿©","mapped_alias","20","19","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","1","0","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","2","1","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","3","2","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","4","3","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","5","4","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","6","5","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","7","6","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","8","7","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","9","8","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","10","9","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","11","10","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","12","11","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","13","12","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","14","13","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","15","14","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","16","15","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","17","16","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","18","17","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","19","18","kamishi_trans_second_offset0"
"»çÀÚÆÈ¶óµò_³²","ÆÈ¶óµò_³²","mapped_alias","20","19","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","1","0","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","2","1","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","3","2","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","4","3","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","5","4","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","6","5","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","7","6","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","8","7","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","9","8","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","10","9","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","11","10","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","12","11","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","13","12","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","14","13","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","15","14","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","16","15","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","17","16","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","18","17","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","19","18","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_¿©","·Îµå³ªÀÌÆ®_¿©","source_base","20","19","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","1","0","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","2","1","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","3","2","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","4","3","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","5","4","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","6","5","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","7","6","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","8","7","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","9","8","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","10","9","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","11","10","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","12","11","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","13","12","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","14","13","kamishi_trans_second_offset0"
"·Îµå³ªÀÌÆ®_³²","·Îµå³ªÀÌÆ®_³²","mapped_alias","15","14","kamishi_trans_second_offset0"
